Date,Ave.T,Max.T,Min.T,Prec(mm),Press(Hpa),Wind dir,Wind sp (km/h),Cloud.c
4/17/2021,12.8,21,4.7,0,1019.3,270,11,2
4/16/2021,14.3,21.7,6.9,0,1017,297,12,2
4/15/2021,13.5,22.5,4.5,0.4,1008.3,264,14,2
4/14/2021,13.5,22.5,4.5,0,1012.6,210,11,2
4/13/2021,12.4,16.9,8,0,1020,274,13,2
4/12/2021,15.6,20.4,10.7,2,1019.2,344,14,2
4/11/2021,14.2,20.8,7.7,0,1019.9,161,7,2
4/10/2021,14.2,20.8,7.7,0,1022.8,161,8,2
4/9/2021,12.2,19.5,4.9,0,1024.2,74,8,2
4/8/2021,12.4,20,4.9,0,1022.3,105,7,2
4/7/2021,8.8,21.1,-3.4,0,1023.8,142,10,2
4/6/2021,13.3,21.1,5.6,0,1021.2,177,5,2
4/5/2021,12.7,19.9,5.5,0,1020.6,217,10,2
4/4/2021,12.7,19.9,5.5,0,1024.1,209,8,2
4/3/2021,14.8,18.3,11.2,0,1024.9,35,11,2
4/2/2021,15.1,18,12.2,0.3,1020.1,55,7,2
4/1/2021,17.3,24.8,9.8,0,1017.6,66,6,2
3/31/2021,15,24.8,5.2,0,1013.4,51,8,2
3/30/2021,13.2,21.3,5.2,0,1010.2,178,8,2
3/29/2021,14.7,19.5,9.8,0,1009.9,221,8,2
3/28/2021,15.1,18.5,11.6,0,1007.6,325,14,2
3/27/2021,15.1,18.2,12,0,1004.9,99,7,2
3/26/2021,13.8,21.7,5.9,2.2,1011.9,38,4,2
3/25/2021,13.8,21.7,5.9,0,1016.5,182,7,2
3/24/2021,13.8,23.3,4.2,0,1018.4,139,9,2
3/23/2021,13.8,23.3,4.2,0,1009.8,211,7,2
3/22/2021,11.4,19.2,3.7,0,1017.1,216,9,2
3/21/2021,8.3,13.4,3.2,0,1023.9,268,10,2
3/20/2021,8.3,13.4,3.2,0,1021.3,309,16,2
3/19/2021,7.2,10,4.5,12.9,1019.3,210,6,2
3/18/2021,9.2,13,5.3,0,1024.5,240,5,2
3/17/2021,9.8,15.3,4.2,2.4,1022.9,75,5,2
3/16/2021,9.8,15.3,4.2,0,1021.6,141,7,2
3/15/2021,10.9,13.2,8.6,0,1018.8,333,18,2
3/14/2021,10.7,14.7,6.7,0,1012.3,200,7,2
3/13/2021,10.7,14.7,6.7,0,1020.2,204,6,2
3/12/2021,12.3,17.5,7.1,4.4,1025.2,83,8,2
3/11/2021,10.2,17.5,3,0,1022.5,203,8,2
3/10/2021,8.5,16.7,0.3,0,1023.6,211,6,2
3/9/2021,6.5,15,-2.1,0,1024.9,44,5,2
3/8/2021,3.5,10.4,-3.4,0,1024.9,63,5,2
3/7/2021,2.4,8.1,-3.4,0,1029,210,5,2
3/6/2021,5,9.5,0.6,0,1035.3,174,8,2
3/5/2021,6.5,11.1,2,0,1029.3,130,8,2
3/4/2021,6.8,11.1,2.5,0,1016.4,0,4,2
3/3/2021,4.1,6.8,1.4,0,1018.1,89,5,2
3/2/2021,1.9,5,-1.2,0,1025,163,7,2
3/1/2021,2,5.3,-1.2,0.1,1028.7,210,9,2
2/28/2021,4.4,11.9,-3.1,17.6,1026,61,8,2
2/27/2021,4.2,11.9,-3.6,0.3,1023.3,165,6,2
2/26/2021,3.8,11.2,-3.6,0,1026.5,184,6,2
2/25/2021,2.1,8.7,-4.4,0,1026.8,81,5,2
2/24/2021,0.6,5.5,-4.4,0,1025.6,78,5,2
2/23/2021,6.4,12.9,-0.1,0,1029.9,90,8,2
2/22/2021,15.1,25.6,4.6,0,1027.4,106,9,2
2/21/2021,12.6,25.6,-0.5,0,1008.7,31,7,2
2/20/2021,8.1,20.8,-4.7,0,1002.5,66,4,2
2/19/2021,4.1,16.7,-8.5,0,1007.8,233,5,2
2/18/2021,-0.6,7.5,-8.6,0,1021.6,335,5,2
2/17/2021,-2.5,3.6,-8.6,0,1031.1,18,9,2
2/16/2021,0.5,6.1,-5.1,0,1027.9,356,18,2
2/15/2021,0.5,6.1,-5.1,0,1018.8,350,11,2
2/14/2021,4.8,7.8,1.7,0.3,1021,7,9,2
2/13/2021,7,14.2,-0.3,0,1019.4,58,7,2
2/12/2021,5.8,14.2,-2.5,0,1020.8,46,5,2
2/11/2021,5.2,15.1,-4.8,0,1017.5,49,4,2
2/10/2021,4.8,15.1,-5.4,0,1021.4,193,5,2
2/9/2021,1.9,10.1,-6.2,0,1022.5,124,5,2
2/8/2021,0.8,7.8,-6.2,0,1029.7,138,5,2
2/7/2021,6.5,16.4,-3.3,0,1031.4,309,7,2
2/6/2021,5.8,16.4,-4.7,0,1017.7,288,6,2
2/5/2021,5.3,15.3,-4.7,0,1011.5,247,5,2
2/4/2021,0.7,10.3,-8.9,0,1020.2,237,7,2
2/3/2021,-0.6,7.7,-8.9,0,1025.2,334,10,2
2/2/2021,-2.4,2.9,-7.6,0,1025.9,174,9,2
2/1/2021,-0.7,4.5,-5.8,0,1027.8,333,14,2
1/31/2021,-0.8,7.5,-9.1,2,1018.2,107,5,2
1/30/2021,-1.1,7.5,-9.7,0,1024,108,6,2
1/29/2021,-4.5,0.7,-9.7,0,1021.7,50,5,2
1/28/2021,-1.2,3.4,-5.9,0,1029.1,260,14,2
1/27/2021,0.4,6.9,-6.1,0,1022.4,353,13,2
1/26/2021,0.4,6.9,-6.1,0,1025,226,5,2
1/25/2021,-0.8,5,-6.6,0.8,1025,240,4,2
1/24/2021,-1.2,5,-7.4,0,1026.9,22,4,2
1/23/2021,-1.1,5.2,-7.4,0,1024.6,54,3,2
1/22/2021,-0.3,5.5,-6.1,0,1025.3,179,4,2
1/21/2021,-1.7,5.5,-8.9,0,1021.9,128,4,2
1/20/2021,-3.6,1.7,-9,0,1023.4,226,3,2
1/19/2021,-1.8,5.5,-9,2,1028.1,42,6,2
1/18/2021,-1.4,5.5,-8.2,2,1025.1,144,8,2
1/17/2021,-2.5,3.1,-8.2,0,1022.8,183,6,2
1/16/2021,-2,3.5,-7.5,0,1033.9,285,10,2
1/15/2021,0,3.5,-3.5,0,1028.8,355,13,2
1/14/2021,1.9,8.6,-4.8,0,1015.9,40,9,2
1/13/2021,-0.1,8.6,-8.8,0,1016.3,5,10,2
1/12/2021,-1.6,5.6,-8.8,0,1009,53,6,2
1/11/2021,-1.1,2.1,-4.4,0,1021.9,250,9,2
1/10/2021,-3.8,1.9,-9.4,0,1030.7,307,9,2
1/9/2021,-6,1.9,-13.9,0,1029,292,9,2
1/8/2021,-11.2,-2.7,-19.6,0,1029.5,315,9,2
1/7/2021,-13.4,-7.2,-19.6,0,1034.6,288,10,2
1/6/2021,-10.1,-2.3,-17.9,0,1039.4,311,19,2
1/5/2021,-5.4,-0.1,-10.7,0,1034.2,271,10,2
1/4/2021,-5.1,-0.1,-10.1,0,1035.5,344,14,2
1/3/2021,-4.8,0.5,-10.1,0,1033.6,74,4,2
1/2/2021,-5.1,1.5,-11.7,0,1033.1,43,6,2
1/1/2021,-5.2,1.5,-12,0,1027.2,54,5,2
12/31/2020,-6,0.9,-12.8,0,1028.5,192,6,2
12/30/2020,-9.2,-5.6,-12.8,0,1036,315,12,2
12/29/2020,-4.7,2.1,-11.4,0,1041.5,340,18,2
12/28/2020,0.2,7.5,-7,0,1031.8,23,13,2
12/27/2020,0.2,7.5,-7,0,1022,75,5,2
12/26/2020,0.1,7.7,-7.4,0,1019.8,29,4,2
12/25/2020,0.1,7.7,-7.4,0,1022.6,42,5,2
12/24/2020,2.1,7.2,-3,0,1024,192,7,2
12/23/2020,-0.1,7.2,-7.5,0,1022.8,328,15,2
12/22/2020,-1.1,6.6,-8.9,0,1020.9,247,4,2
12/21/2020,-1.8,5.4,-8.9,0,1026.2,190,4,2
12/20/2020,-2.6,5,-10.3,0,1033.1,281,6,2
12/19/2020,-3.5,3.2,-10.3,0,1035.2,138,5,2
12/18/2020,-3,3.1,-9,0,1038.4,16,9,2
12/17/2020,-3,3.1,-9,0,1031.4,313,7,2
12/16/2020,-4.4,1.8,-10.6,0,1034,213,6,2
12/15/2020,-5.2,0.1,-10.6,0,1035.2,266,6,2
12/14/2020,-5.2,-0.2,-10.3,0,1035.1,301,7,2
12/13/2020,-1.4,2.3,-5.1,0,1035.3,318,13,2
12/12/2020,0.8,6.6,-5.1,2,1021.2,226,9,2
12/11/2020,0.2,7.3,-6.8,0,1021.7,16,5,2
12/10/2020,0.2,7.3,-6.8,0,1022.2,240,5,2
12/9/2020,-3,3.3,-9.3,0,1023.4,212,5,2
12/8/2020,-3.4,2.5,-9.3,0,1028.3,225,5,2
12/7/2020,0.6,6.2,-5,0,1035.4,355,9,2
12/6/2020,0.1,6.2,-6.1,0,1031.3,342,13,2
12/5/2020,-0.8,4.4,-6.1,0,1028.7,109,5,2
12/4/2020,-0.1,4.3,-4.5,0,1032.5,340,8,2
12/3/2020,-0.1,4.3,-4.5,0,1037.2,323,7,2
12/2/2020,-0.8,3.4,-4.9,0,1037.3,340,10,2
12/1/2020,-0.1,4.8,-4.9,0,1036.9,281,5,2
11/30/2020,0.3,5.9,-5.2,0,1039.4,42,6,2
11/29/2020,0.3,5.9,-5.2,0,1035.3,342,9,2
11/28/2020,1.6,5.4,-2.3,0,1034.5,349,6,2
11/27/2020,1.6,5.4,-2.3,0,1038.5,348,11,2
11/26/2020,1.5,6.6,-3.6,0,1034.5,66,6,2
11/25/2020,2,7.7,-3.6,0,1031.6,27,6,2
11/24/2020,2.2,7.7,-3.3,0,1028.6,154,4,2
11/23/2020,1.7,6.5,-3.1,0,1031.9,250,6,2
11/22/2020,1.5,3.8,-0.8,0,1035.5,340,11,2
11/21/2020,4.4,8.1,0.7,4.9,1030.4,4,8,2
11/20/2020,5.5,10.1,0.9,0.6,1027.9,52,5,2
11/19/2020,7.6,11.2,4,0,1020.3,3,13,2
11/18/2020,9.6,11.2,8,16.5,1008,20,13,2
11/17/2020,9.2,13.1,5.3,5.7,1016.8,17,5,2
11/16/2020,9.7,16,3.3,0.2,1024.5,54,6,2
11/15/2020,9.7,16,3.3,0,1026,15,3,2
11/14/2020,9.7,16.4,2.9,2,1026.5,342,2,2
11/13/2020,11.7,20.5,2.9,0,1031.3,114,6,2
11/12/2020,11.5,20.5,2.5,0,1028.6,15,6,2
11/11/2020,9.3,18,0.6,0,1025.9,50,4,2
11/10/2020,9.3,18,0.6,0,1027.8,45,4,2
11/9/2020,8.6,16.3,0.9,0,1026.5,322,4,2
11/8/2020,11.1,19.3,2.8,0,1028.6,246,8,2
11/7/2020,11.6,19.3,3.9,0,1024.8,335,10,2
11/6/2020,9.8,18.2,1.5,0,1017.5,298,6,2
11/5/2020,7.8,15.8,-0.1,0,1019.5,80,4,2
11/4/2020,7.5,15,-0.1,0,1020.2,27,5,2
11/3/2020,7.2,14,0.4,0,1026,173,5,2
11/2/2020,11.9,17.7,6.2,0,1027.3,323,10,2
11/1/2020,13.5,19.5,7.5,0,1022.4,329,9,2
10/31/2020,11.2,19.5,2.8,0,1019.1,330,7,2
10/30/2020,10.9,19,2.8,0,1024.3,176,5,2
10/29/2020,11.2,19,3.4,0,1026.9,114,4,2
10/28/2020,11.1,18.8,3.4,0,1027.3,15,4,2
10/27/2020,14.9,21.9,7.9,0,1026.9,347,8,2
10/26/2020,14.1,21.9,6.3,0,1020.4,330,9,2
10/25/2020,11.2,20.1,2.3,0,1018,65,5,2
10/24/2020,11.2,20.1,2.3,0,1020.2,231,5,2
10/23/2020,10.3,18,2.6,0,1023.1,239,5,2
10/22/2020,10.3,16.9,3.8,0,1023.5,330,10,2
10/21/2020,12.1,17,7.2,0,1019.2,358,10,2
10/20/2020,13.9,22,5.8,0,1018.5,133,5,2
10/19/2020,13.3,22,4.7,0,1023.6,195,4,2
10/18/2020,13.3,22.9,3.7,0,1023.2,67,6,2
10/17/2020,13.3,22.9,3.7,0,1021.3,199,6,2
10/16/2020,11.8,19.9,3.7,0,1024.6,280,8,2
10/15/2020,10.8,18,3.7,0,1024.5,119,4,2
10/14/2020,13.7,21.3,6,0,1028.3,70,4,2
10/13/2020,13.1,21.3,4.8,0,1025.2,17,10,2
10/12/2020,11.8,18.8,4.8,0,1020.8,186,6,2
10/11/2020,17.2,23.2,11.3,0,1020.4,5,11,2
10/10/2020,17.2,23.2,11.3,0,1017.7,183,7,2
10/9/2020,15.2,21.8,8.7,0,1021.3,108,4,2
10/8/2020,15.4,22.2,8.7,0,1025.7,166,4,2
10/7/2020,14.2,22.2,6.2,0,1025.8,25,4,2
10/6/2020,13.6,21,6.2,0,1023.2,177,5,2
10/5/2020,14.7,19.7,9.7,0,1023.3,265,5,2
10/4/2020,15.6,22.7,8.5,0,1023.1,322,10,2
10/3/2020,15.6,22.7,8.5,0,1016.7,281,12,2
10/2/2020,18.1,21.9,14.2,0,1016.7,296,8,2
10/1/2020,15.7,20.7,10.7,0,1011.1,224,7,2
9/30/2020,15.7,20.7,10.7,1.8,1014.4,178,8,2
9/29/2020,19.6,25.2,14.1,0.1,1017.7,135,5,2
9/28/2020,20.7,26,15.4,34.3,1013.8,254,5,2
9/27/2020,20.2,26,14.5,0,1016.7,176,5,2
9/26/2020,20,25.5,14.5,0,1018.3,187,6,2
9/25/2020,20.4,25.5,15.4,0,1017.1,132,4,2
9/24/2020,20.4,24.2,16.7,0,1016.1,59,4,2
9/23/2020,21.8,26.8,16.7,11.1,1017.9,58,4,2
9/22/2020,21.6,26.8,16.3,16.2,1018.1,66,7,2
9/21/2020,21.6,26.9,16.3,0,1016.7,110,5,2
9/20/2020,20.9,29.1,12.7,0,1018.3,111,5,2
9/19/2020,20.5,29.1,11.9,0,1015.3,46,7,2
9/18/2020,20.1,28.2,11.9,0,1014.1,353,7,2
9/17/2020,21.6,27.6,15.6,0,1011.8,329,6,2
9/16/2020,21,26.4,15.6,0,1009.6,284,10,2
9/15/2020,22.4,25.7,19.2,4.4,1006.6,1,4,2
9/14/2020,22.6,27.5,17.8,0.1,1013.1,156,6,2
9/13/2020,22.6,27.5,17.8,0.1,1016.5,183,7,2
9/12/2020,22.1,26.1,18.1,0,1020.1,31,5,2
9/11/2020,22.5,26,19,2.2,1016.6,25,10,2
9/10/2020,24.4,31.3,17.4,0.1,1011.1,15,9,2
9/9/2020,24.4,31.3,17.4,0,1008.4,340,7,2
9/8/2020,25.1,31.4,18.8,0,1010.4,300,8,2
9/7/2020,25.9,31.4,20.5,0,1006.9,32,7,2
9/6/2020,24.8,31,18.6,0,1008.2,76,5,2
9/5/2020,23.3,31,15.6,0,1007.1,71,7,2
9/4/2020,22.9,30.1,15.6,2,1005.5,185,6,2
9/3/2020,24.1,29.9,18.3,0,1006.6,353,9,2
9/2/2020,25.9,33.5,18.3,2,1009,337,10,2
9/1/2020,26,33.5,18.5,2.2,1008.3,13,6,2
8/31/2020,26.1,30.5,21.8,2,1009.8,330,5,2
8/30/2020,26.8,30.5,23.1,0,1010.5,158,5,2
8/29/2020,25.6,30.8,20.5,0,1009.6,130,6,2
8/28/2020,26.4,32.2,20.5,0,1005.6,185,7,2
8/27/2020,27.6,32.2,22.9,0,1000.5,21,5,2
8/26/2020,27.8,34.1,21.5,0,1002.9,73,5,2
8/25/2020,26.8,34.1,19.5,0,1003.2,95,5,2
8/24/2020,26.6,33.6,19.5,0,999.6,319,8,2
8/23/2020,23.6,28.9,18.3,62.3,1001.7,310,7,2
8/22/2020,23.1,28.6,17.5,0,1009.6,203,7,2
8/21/2020,23.1,28.6,17.5,0,1016,190,6,2
8/20/2020,23.3,26.5,20.1,0.1,1016.7,213,5,2
8/19/2020,23.8,26.5,21,2,1012.8,152,5,2
8/18/2020,24.4,27.3,21.6,4.5,1004.3,15,8,2
8/17/2020,25.3,27.3,23.3,0,1007.6,156,5,2
8/16/2020,25.9,28.4,23.3,0.5,1007.9,193,6,2
8/15/2020,29.6,34.5,24.6,3.3,1005,213,6,2
8/14/2020,28.3,34.5,22.1,0,1000.5,206,6,2
8/13/2020,26.7,32.1,21.3,2,998.9,227,7,2
8/12/2020,28.8,34.5,23.1,58.1,1004.1,76,9,2
8/11/2020,27.7,34.5,20.9,0,1005.6,258,6,2
8/10/2020,27.2,33.6,20.9,0,1000.6,235,8,2
8/9/2020,28.1,33.6,22.6,21.4,997.4,148,7,2
8/8/2020,27.9,33.2,22.6,0.1,998.5,207,6,2
8/7/2020,28.2,33.2,23.3,0,1003.4,130,6,2
8/6/2020,27.6,31.8,23.3,0.1,1006.1,63,7,2
8/5/2020,30.7,37.8,23.6,13.6,1006.5,352,6,2
8/4/2020,30.9,37.8,24.1,0,1003.5,69,6,2
8/3/2020,30,37.5,22.5,0,999.7,156,5,2
8/2/2020,28.2,34,22.5,0,999.6,201,8,2
8/1/2020,29,34.4,23.6,3.5,1003.5,228,5,2
7/31/2020,29.5,34.4,24.6,0.3,1006.3,207,7,2
7/30/2020,27.9,34.4,21.4,0,1007.8,192,8,2
7/29/2020,26.6,31.8,21.4,0,1008.5,93,5,2
7/28/2020,25.2,28.7,21.7,0,1007.4,44,5,2
7/27/2020,22.9,24.4,21.3,3.3,1006.2,80,5,2
7/26/2020,27.4,33.4,21.3,1.5,1006.1,134,5,2
7/25/2020,30.1,37.3,22.8,0,1004.2,207,6,2
7/24/2020,29.6,37.3,22,0,1005.6,213,7,2
7/23/2020,27.6,33.2,22,0,1008.1,177,6,2
7/22/2020,28.9,34.1,23.7,0,1006.3,97,6,2
7/21/2020,28.3,34.8,21.8,0,1008,178,9,2
7/20/2020,27.9,34.8,20.9,0,1005.2,206,8,2
7/19/2020,26.9,33,20.9,0,1002.2,349,6,2
7/18/2020,25.5,29.6,21.4,0,1004,50,6,2
7/17/2020,28.1,33,23.3,21.8,1003.3,74,6,2
7/16/2020,28.1,33.9,22.3,0,1002.5,202,8,2
7/15/2020,27.5,33.9,21.1,0,1003.3,212,8,2
7/14/2020,26.4,31.8,21.1,0,1005.3,241,5,2
7/13/2020,26.2,30.4,22,0,1006.8,65,5,2
7/12/2020,25,28.1,21.9,2,1006.9,348,4,2
7/11/2020,23.3,26.9,19.7,21.7,1007.3,31,4,2
7/10/2020,22.3,25.4,19.2,0.7,1004.4,7,6,2
7/9/2020,25.8,32.3,19.2,5.1,1003.5,9,5,2
7/8/2020,27.3,34.1,20.5,2,1003.5,185,7,2
7/7/2020,26.9,34.1,19.6,0,1006.5,53,8,2
7/6/2020,26.5,33.4,19.6,51.6,999.8,202,5,2
7/5/2020,26.6,32.5,20.7,0,997,130,6,2
7/4/2020,25.4,30.1,20.7,0,1001.5,206,8,2
7/3/2020,25.4,29.1,21.6,2,1008.7,141,6,2
7/2/2020,28.3,34.4,22.2,1.1,1007.9,62,8,2
7/1/2020,27.9,34.4,21.5,0,1004,97,9,2
6/30/2020,27.8,34.1,21.5,0,1002.2,227,6,2
6/29/2020,26.4,30.6,22.2,0.1,1001.3,52,7,2
6/28/2020,27.4,32.3,22.6,2,1003.9,191,6,2
6/27/2020,25.5,32.3,18.7,0,1004.9,118,7,2
6/26/2020,24,29.3,18.7,0.1,1003.8,64,5,2
6/25/2020,25.1,29.9,20.4,12.9,1002.5,84,7,2
6/24/2020,26.4,31.8,21.1,4.5,1002.8,164,7,2
6/23/2020,28.6,33.5,23.6,2,1003.6,99,9,2
6/22/2020,29.9,34.9,24.8,0,1003.3,151,11,2
6/21/2020,28.6,34.9,22.4,0,1002.2,180,10,2
6/20/2020,26.1,33.1,19.1,0,1003.3,188,8,2
6/19/2020,25.9,32.6,19.1,0,1006,202,10,2
6/18/2020,26.6,32.3,20.9,7.4,1005.1,88,6,2
6/17/2020,29.5,36.3,22.7,0,1002.2,221,13,2
6/16/2020,28.7,37.1,20.3,0,1003.6,186,11,2
6/15/2020,28.7,37.1,20.3,0,1005.1,117,6,2
6/14/2020,29.2,34.8,23.7,0,1007,236,8,2
6/13/2020,27.4,34,20.8,2,1002.5,340,11,2
6/12/2020,27.4,34,20.8,0,1000.9,175,7,2
6/11/2020,27.1,33.6,20.7,0,1004.5,53,7,2
6/10/2020,27.1,33.6,20.7,0,1004.8,164,7,2
6/9/2020,30.5,37.3,23.7,6.8,1009.8,78,9,2
6/8/2020,28.6,37.3,20,0,1006.9,168,11,2
6/7/2020,26.4,35.8,17.1,0,1004,183,7,2
6/6/2020,24.3,31.5,17.1,0,1006.6,86,7,2
6/5/2020,25.3,32.3,18.3,0,1008.1,124,8,2
6/4/2020,27.8,36.3,19.3,2,1005.2,82,10,2
6/3/2020,26.1,36.3,15.8,0,997.9,359,10,2
6/2/2020,23.6,33.3,13.8,0,998.7,209,8,2
6/1/2020,22.5,31.2,13.8,2,1002.7,260,8,2
5/31/2020,24.1,32,16.3,0.2,1007.4,327,9,2
5/30/2020,25.6,32,19.1,13,1008.4,137,11,2
5/29/2020,24.1,32.9,15.4,0,1007.4,61,10,2
5/28/2020,24.1,32.9,15.4,2,1004.8,123,9,2
5/27/2020,22.1,30.1,14.2,0,1006.5,352,10,2
5/26/2020,21.6,28.9,14.2,0.2,1008.5,262,9,2
5/25/2020,21.8,29.2,14.4,1,1010.3,192,7,2
5/24/2020,21.8,29.2,14.4,0,1010.4,329,7,2
5/23/2020,22.1,29.4,14.8,0.1,1008.6,28,7,2
5/22/2020,22.1,29.4,14.8,1.7,1004.6,92,11,2
5/21/2020,22.9,29.7,16.1,17.7,1005.3,78,8,2
5/20/2020,21.6,30.3,12.8,4.9,1006.5,76,8,2
5/19/2020,21.6,30.3,12.8,0,1004.9,25,9,2
5/18/2020,19.9,27,12.9,0,1003.9,351,9,2
5/17/2020,18.2,22.8,13.7,2,1004,321,11,2
5/16/2020,18.6,22.5,14.7,0,1002.8,51,6,2
5/15/2020,24,30.3,17.7,2,1005.1,113,8,2
5/14/2020,21.1,30.3,11.9,0,1003.9,143,11,2
5/13/2020,21.1,30.2,11.9,0,1006,198,9,2
5/12/2020,20.6,27.8,13.4,0,1008.7,226,9,2
5/11/2020,19.3,27.8,10.8,2,1004,281,14,2
5/10/2020,17.9,25.7,10.2,0,1010.9,306,12,2
5/9/2020,14.8,19.4,10.2,0,1007.5,227,5,2
5/8/2020,16.2,19.1,13.3,1.1,1011.9,115,7,2
5/7/2020,19.9,25.4,14.5,9.6,1011.9,69,7,2
5/6/2020,18.8,25.4,12.1,2,1013.3,106,7,2
5/5/2020,17.4,22.6,12.1,0,1010.6,177,8,2
5/4/2020,19.6,25.5,13.8,0,1015.1,212,9,2
5/3/2020,25.4,32.1,18.8,0,1008.5,92,9,2
5/2/2020,25.8,34.1,17.5,0,1001,130,11,2
5/1/2020,23.9,34.1,13.8,0,1001.2,163,10,2
4/30/2020,22.9,32.1,13.8,0,1003.4,123,6,2
4/29/2020,19.1,29.1,9.2,0,1006.9,132,6,2
4/28/2020,17.4,27.9,7,0,1009.7,203,11,2
4/27/2020,15.7,24.3,7,0,1018.7,203,6,2
4/26/2020,15.5,22.8,8.2,0,1019.5,45,8,2
4/25/2020,18.6,30,7.1,0,1016.1,16,9,2
4/24/2020,17.4,30,4.7,0,1004.7,302,18,2
4/23/2020,12.1,19.5,4.7,0,1018.1,274,10,2
4/22/2020,9.4,16,2.9,0,1023,333,15,2
4/21/2020,9.3,15.7,2.9,0,1023.2,322,16,2
4/20/2020,15.8,21.4,10.3,0,1019.5,349,14,2
4/19/2020,15.5,22.3,8.7,2.5,1010.3,242,14,2
4/18/2020,15.5,22.3,8.7,0,1015.9,191,8,2
4/17/2020,15.4,21.4,9.5,0,1017.1,339,9,2
4/16/2020,17.7,24.5,10.9,0,1008.8,307,11,2
4/15/2020,17.7,26.5,8.9,8.8,1007.3,209,12,2
4/14/2020,16.2,27.1,5.3,0,1009,177,9,2
4/13/2020,16.2,27.1,5.3,0,1014.6,218,6,2
4/12/2020,14.8,25.7,4,0,1019,13,7,2
4/11/2020,13.5,23.4,3.6,0,1020.9,320,11,2
4/10/2020,10.6,17.6,3.6,0,1027.4,263,6,2
4/9/2020,9.6,15.4,3.7,0,1027.6,231,6,2
4/8/2020,11.2,18.6,3.7,1.4,1023,111,8,2
4/7/2020,15.3,23.6,7,0,1020.2,137,9,2
4/6/2020,13.8,23.6,3.9,0,1016.4,46,8,2
4/5/2020,11.2,18.6,3.9,0,1022.5,187,8,2
4/4/2020,14.6,25.5,3.7,0,1028.8,170,10,2
4/3/2020,13.6,25.5,1.7,0,1020.6,331,12,2
4/2/2020,11.4,21.2,1.7,0,1021.9,312,9,2
4/1/2020,14,19.2,8.8,0,1024.8,245,7,2
3/31/2020,12.8,19.2,6.3,0,1019.6,59,12,7
3/30/2020,10.2,18,2.3,0,1016,201,9,7
3/29/2020,7.9,16.9,-1.1,0,1017.9,209,9,3
3/28/2020,6.5,14.2,-1.1,0,1023.9,219,9,1
3/27/2020,8.7,13.7,3.7,0,1028.1,333,11,1
3/26/2020,13.1,21.3,4.9,2,1025.4,352,13,8
3/25/2020,13.8,21.3,6.3,3.2,1011.5,56,12,8
3/24/2020,13.3,22.3,4.3,0,1014,89,5,7
3/23/2020,12.2,22.3,2.2,0,1019.5,86,8,0
3/22/2020,11.9,21.7,2.2,0,1017.5,221,9,1
3/21/2020,15.1,24.1,6,0,1016.1,170,8,6
3/20/2020,15.1,24.1,6,0,1006,82,7,7
3/19/2020,15.3,26.2,4.4,0,1011.5,266,12,0
3/18/2020,13.5,26.2,0.8,0,1005.6,337,15,7
3/17/2020,11.7,23.3,0,0,1010.8,226,7,1
3/16/2020,9.2,18.3,0,0,1017.6,307,4,5
3/15/2020,9,18.3,-0.3,0,1021.4,86,10,1
3/14/2020,7.5,16.2,-1.1,0,1015.7,303,11,1
3/13/2020,6.6,14.3,-1.1,0,1024.6,226,10,1
3/12/2020,7.3,16.5,-1.9,0,1023.6,44,11,6
3/11/2020,7.3,16.5,-1.9,0,1012.3,83,6,3
3/10/2020,5.4,11.7,-0.9,0,1018.5,341,8,3
3/9/2020,7.3,11.1,3.5,0,1019.6,140,7,7
3/8/2020,8.3,15.6,1.1,3.2,1016.4,67,5,6
3/7/2020,7.3,15.6,-1,0,1016.6,104,8,2
3/6/2020,3.6,10.3,-3.1,0.9,1014.7,25,6,8
3/5/2020,2.9,9.3,-3.5,0,1020.3,140,9,6
3/4/2020,2.3,8.1,-3.5,0,1030.7,232,10,0
3/3/2020,2.4,9.5,-4.8,0,1028.2,345,15,0
3/2/2020,2.9,10.6,-4.8,4.4,1023.6,82,9,7
3/1/2020,5.8,10.6,0.9,0,1026.3,338,8,4
2/29/2020,2.8,8.3,-2.7,2.7,1021,54,5,8
2/28/2020,2.8,8.3,-2.7,0.2,1018.7,214,7,3
2/27/2020,5,8.5,1.4,0,1027.6,195,8,7
2/26/2020,5.9,9.9,1.9,0,1033.2,199,9,8
2/25/2020,4.8,9.9,-0.2,0,1025.8,208,8,8
2/24/2020,3.8,10.3,-2.8,0,1020.1,123,6,7
2/23/2020,3.8,10.3,-2.8,0,1019.7,56,4,4
2/22/2020,4,9.9,-1.9,0,1029,257,8,0
2/21/2020,4,9.9,-1.9,0,1027.9,283,11,7
2/20/2020,2.5,8,-2.9,0,1030.1,105,4,8
2/19/2020,3,10.2,-4.3,0,1027.9,83,7,6
2/18/2020,2.4,10.2,-5.5,0,1025.1,122,4,5
2/17/2020,0.3,6.2,-5.5,0,1028.6,258,7,0
2/16/2020,-0.7,3.7,-5,0,1029.8,347,15,2
2/15/2020,-2.5,0.1,-5,0,1030.9,339,19,2
2/14/2020,3.9,8.7,-0.9,10.4,1028.8,31,11,8
2/13/2020,5,11.8,-1.9,19.2,1014.3,50,10,8
2/12/2020,4.5,11.8,-2.7,0,1013.6,42,4,7
2/11/2020,4,12.7,-4.7,0,1018,54,4,7
2/10/2020,3.1,12.7,-6.5,0,1019.1,82,2,2
2/9/2020,-0.8,7.5,-9,0,1022.2,83,5,1
